           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.271
24,25.19,0.79,24.4,,
25,73.69,49.29,24.4,,
26,54.88,30.66,24.22,,
27,63.38,39.26,24.13,,
28,41.47,17.65,23.82,,
29,28.53,5.14,23.39,,
30,24.66,1.71,22.94,,
31,21.02,0,21.02,,
1,103.09,81.68,21.42,,
2,52.39,31.09,21.3,,
3,81.22,59.75,21.47,,
4,40.2,18.97,21.23,,
5,40.07,19.08,20.99,,
6,27.3,6.66,20.64,,
7,62.59,41.95,20.64,,
8,39.6,19.18,20.42,,
9,33.26,13.12,20.14,,
10,42.99,23.02,19.97,,
11,25.44,5.81,19.63,,
12,17.72,0,17.72,,
13,14.43,0,14.43,,
14,12.41,0,12.41,,
15,77.47,64.66,12.81,,
16,39.24,26.43,12.81,,
17,34.56,21.79,12.77,,
18,42.44,29.62,12.81,,
19,1253.94,1229.14,24.8,,
20,140.08,114.63,25.45,,
21,78.63,53.16,25.47,,
22,151.22,125.01,26.21,,
23,80.12,53.9,26.22,,
24,59.08,33.06,26.02,,
25,42.83,17.15,25.67,,
26,40.1,14.79,25.31,,
27,38.9,13.95,24.94,,
28,40.75,16.15,24.6,,
29,33.25,9.05,24.2,,
30,28.89,5.12,23.77,,
1,26.32,3,23.32,,
2,32.88,9.92,22.96,,
3,25.06,2.53,22.52,,
4,37.72,15.49,22.23,,
5,46.74,24.71,22.03,,
6,38.3,16.55,21.75,,
7,41.47,19.95,21.52,,
8,23.2,2.09,21.11,,
9,23.74,3.03,20.71,,
10,26.96,6.6,20.37,,
11,22.51,2.52,19.98,,
12,16.65,0,16.65,,
13,12.85,0,12.85,,
14,11.06,0,11.06,,
15,9.87,0,9.87,,
16,8.86,0,8.86,,
17,8.32,0,8.32,,
18,8.29,0.14,8.15,,
19,7.73,0,7.73,,
20,8.58,0.99,7.59,,
21,8.33,0.88,7.45,,
22,8.24,0.93,7.31,,
23,10.45,3.25,7.19,,
24,9.71,2.64,7.08,,
25,8.84,1.89,6.95,,
26,5.88,0,5.88,,
27,8.33,2.54,5.79,,
28,5.4,0,5.4,,
29,8.26,2.94,5.32,,
30,8.04,2.8,5.24,,
31,8.12,2.95,5.17,,
1,4,0,4,,
2,3.84,0,3.84,,
3,3.58,0,3.58,,
4,3.39,0,3.39,,
5,3.29,0,3.29,,
6,3.2,0,3.2,,
7,3.11,0,3.11,,
8,3.11,0.06,3.05,,
9,3.02,0.03,2.99,,
10,3.02,0.09,2.93,,
11,2.81,0,2.81,,
12,2.77,0.02,2.75,,
13,2.77,0.07,2.7,,
14,2.73,0.08,2.64,,
15,2.73,0.13,2.59,,
16,2.73,0.18,2.54,,
17,2.69,0.19,2.49,,
18,2.69,0.24,2.45,,
19,2.69,0.29,2.4,,
20,29.07,26.46,2.62,,
21,5.93,3.33,2.6,,
22,5.78,3.2,2.58,,
23,3.69,1.15,2.54,,
24,3.15,0.66,2.49,,
25,2.94,0.49,2.45,,
26,2.49,0.09,2.4,,
27,2.85,0.49,2.36,,
28,2.77,0.45,2.31,,
29,2.77,0.49,2.27,,
30,2.77,0.53,2.23,,
1,2.69,0.49,2.19,,
2,2.69,0.53,2.15,,
3,2.69,0.57,2.12,,
4,2.65,0.57,2.08,,
5,2.61,0.56,2.04,,
6,2.61,0.6,2.01,,
7,2.57,0.59,1.97,,
8,2.57,0.63,1.94,,
9,2.57,0.66,1.91,,
10,2.57,0.69,1.88,,
11,2.53,0.68,1.85,,
12,2.53,0.71,1.82,,
13,2.53,0.74,1.79,,
14,2.53,0.77,1.76,,
15,2.53,0.8,1.73,,
16,2.46,0.75,1.71,,
17,2.46,0.78,1.68,,
18,2.46,0.8,1.65,,
19,2.42,0.79,1.63,,
20,2.42,0.81,1.6,,
21,2.42,0.84,1.58,,
22,2.42,0.86,1.56,,
23,2.38,0.85,1.53,,
24,2.38,0.87,1.51,,
25,2.38,0.89,1.49,,
26,12.21,10.64,1.57,,
27,12.75,11.1,1.65,,
28,12.47,10.75,1.72,,
29,12.47,10.68,1.79,,
30,11.69,9.83,1.86,,
31,11.69,9.77,1.92,,
1,11.69,9.72,1.97,,
2,6.89,4.91,1.98,,
3,6.92,4.93,1.99,,
4,11.44,9.39,2.05,,
5,5.74,3.7,2.04,,
6,5.71,3.67,2.04,,
7,13.59,11.47,2.11,,
8,22.01,19.74,2.27,,
9,16.73,14.37,2.36,,
10,13.66,11.23,2.43,,
11,15.72,13.21,2.51,,
12,11.74,9.19,2.55,,
13,11.42,8.83,2.59,,
14,11.18,8.56,2.62,,
15,9.63,6.99,2.64,,
16,9.34,6.69,2.65,,
17,9.1,6.44,2.67,,
18,12.21,9.5,2.71,,
19,8.9,6.18,2.71,,
20,8.71,5.99,2.72,,
21,8.51,5.78,2.72,,
22,8.33,5.61,2.72,,
23,8.39,5.66,2.73,,
24,8.46,5.73,2.73,,
25,11.19,8.43,2.76,,
26,11.19,8.4,2.79,,
27,7.85,5.07,2.78,,
28,7.94,5.16,2.78,,
29,7.67,4.9,2.77,,
30,7.55,4.79,2.76,,
31,7.53,4.77,2.76,,
1,10.47,7.69,2.78,,
2,7.29,4.53,2.77,,
3,6.42,3.67,2.75,,
4,6.93,4.19,2.73,,
5,6.87,4.15,2.72,,
6,6.82,4.11,2.71,,
7,6.8,4.11,2.69,,
8,9.57,6.86,2.71,,
9,6.56,3.87,2.69,,
10,6.52,3.85,2.68,,
11,6.49,3.83,2.66,,
12,6.46,3.82,2.65,,
13,6.43,3.8,2.63,,
14,6.25,3.64,2.62,,
15,9.35,6.72,2.63,,
16,6.34,3.73,2.61,,
17,6.2,3.61,2.6,,
18,5.96,3.38,2.58,,
19,5.93,3.37,2.56,,
20,5.7,3.16,2.54,,
21,5.67,3.15,2.52,,
22,8.93,6.39,2.54,,
23,8.93,6.38,2.55,,
24,5.38,2.85,2.53,,
25,5.34,2.84,2.5,,
26,5.31,2.83,2.48,,
27,5.27,2.81,2.46,,
28,5.05,2.61,2.44,,
1,8.52,6.07,2.45,,
2,8.52,6.06,2.46,,
3,4.79,2.35,2.43,,
4,4.75,2.34,2.41,,
5,4.71,2.32,2.38,,
6,4.45,2.09,2.36,,
7,4.19,1.86,2.33,,
8,8.13,5.8,2.34,,
9,7.95,5.6,2.35,,
10,7.95,5.59,2.36,,
11,7.95,5.58,2.37,,
12,4.26,1.92,2.34,,
13,3.96,1.65,2.31,,
14,3.91,1.63,2.28,,
15,8.13,5.84,2.29,,
16,8.13,5.83,2.3,,
17,8.13,5.82,2.31,,
18,8.33,6,2.33,,
19,8.13,5.8,2.34,,
20,8.13,5.79,2.35,,
21,8.13,5.77,2.36,,
22,8.33,5.96,2.37,,
23,8.52,6.14,2.39,,
24,8.72,6.32,2.4,,
25,8.52,6.11,2.41,,
26,8.52,6.1,2.43,,
27,8.33,5.89,2.44,,
28,8.13,5.69,2.44,,
29,8.13,5.68,2.45,,
30,7.95,5.49,2.46,,
31,7.76,5.3,2.46,,
1,7.76,5.29,2.47,,
2,7.58,5.11,2.47,,
3,7.49,5.02,2.47,,
4,7.4,4.93,2.47,,
5,7.58,5.11,2.47,,
6,7.58,5.11,2.47,,
7,7.58,5.1,2.47,,
8,7.4,4.92,2.47,,
9,7.58,5.1,2.47,,
10,8.43,5.94,2.48,,
11,8.52,6.03,2.49,,
12,8.43,5.92,2.5,,
13,9.46,6.94,2.52,,
14,7.4,4.88,2.52,,
15,7.58,5.06,2.52,,
16,1.74,0,1.74,,
17,1.58,0,1.58,,
18,1.58,0.03,1.54,,
19,1.58,0.06,1.51,,
20,0.88,0,0.88,,
21,0.87,0.01,0.86,,
22,0.86,0.02,0.84,,
23,0.84,0.02,0.82,,
24,0.83,0.02,0.81,,
25,0.82,0.03,0.79,,
26,1.26,0.48,0.78,,
27,0.79,0.02,0.77,,
28,0.78,0.03,0.75,,
29,0.77,0.03,0.74,,
30,0.71,0,0.71,,
1,0.74,0.05,0.7,,
2,0.73,0.05,0.68,,
3,6.39,5.66,0.73,,
4,6.39,5.62,0.77,,
5,6.39,5.58,0.81,,
6,6.39,5.54,0.85,,
7,6.39,5.51,0.88,,
8,6.39,5.47,0.92,,
9,6.39,5.43,0.96,,
10,6.39,5.4,0.99,,
11,6.23,5.21,1.02,,
12,6.39,5.33,1.06,,
13,6.23,5.15,1.09,,
14,6.23,5.12,1.12,,
15,6.23,5.09,1.14,,
16,7.05,5.87,1.18,,
17,7.22,6.01,1.22,,
18,6.71,5.47,1.25,,
19,6.55,5.28,1.27,,
20,6.39,5.09,1.3,,
21,6.39,5.07,1.32,,
22,6.39,5.04,1.35,,
23,6.71,5.34,1.37,,
24,6.71,5.31,1.4,,
25,6.71,5.29,1.42,,
26,7.95,6.49,1.46,,
27,6.88,5.39,1.48,,
28,6.71,5.21,1.51,,
29,6.71,5.19,1.53,,
30,6.71,5.16,1.55,,
31,6.71,5.14,1.57,,
1,7.09,5.5,1.59,,
2,44.02,42.04,1.98,,
3,46.74,44.36,2.38,,
4,16.12,13.65,2.47,,
5,19.11,16.53,2.59,,
6,153.54,149.51,4.02,,
7,30.28,26.08,4.2,,
8,98.52,93.47,5.05,,
9,55.98,50.53,5.45,,
10,30.63,25.04,5.59,,
11,8.31,2.8,5.51,,
12,9.83,4.39,5.44,,
13,8.85,3.48,5.37,,
14,18.16,12.77,5.39,,
15,15.27,9.89,5.38,,
16,59.43,53.63,5.81,,
17,87.72,81.22,6.5,,
18,18.43,11.94,6.49,,
19,15.07,8.63,6.44,,
20,62.85,55.98,6.87,,
21,32.66,25.67,6.99,,
22,63.97,56.56,7.41,,
23,18.78,11.4,7.38,,
24,17.46,10.13,7.33,,
25,15.22,7.95,7.27,,
26,7.8,0.67,7.13,,
27,7.14,0.16,6.99,,
28,6.87,0.02,6.85,,
29,5.34,0,5.34,,
30,7.22,1.97,5.25,,
31,7.8,2.63,5.17,,
13,32.56,27.23,5.34,,
14,31.14,25.65,5.49,,
15,772.39,759.45,12.94,,
16,53.19,40.1,13.08,,
17,21.16,8.26,12.9,,
18,15.54,2.87,12.67,,
19,5.39,0,5.39,,
20,5.23,0,5.23,,
21,243.6,236.12,7.48,,
22,32.94,25.35,7.58,,
23,11.29,3.82,7.47,,
24,10.43,3.08,7.35,,
25,5.01,0,5.01,,
26,8.33,3.39,4.94,,
27,11.65,6.74,4.91,,
28,14.97,10.05,4.92,,
29,45.32,40.11,5.22,,
30,13.68,8.49,5.2,,
31,35.31,29.92,5.39,,
1,75.64,69.66,5.98,,
2,271.05,262.58,8.47,,
3,18.51,10.11,8.4,,
4,75.68,66.78,8.9,,
5,34.85,25.87,8.98,,
6,15.07,6.21,8.86,,
7,10.19,1.49,8.7,,
8,514.81,501.29,13.52,,
9,124.75,110.4,14.35,,
10,62.06,47.52,14.54,,
11,64.94,50.19,14.75,,
12,45.29,30.53,14.76,,
13,21.93,7.4,14.53,,
14,17.98,3.7,14.28,,
15,18.42,4.38,14.04,,
16,14.58,0.81,13.77,,
17,8,0,8,,
18,7.22,0,7.22,,
18,52.78,45.25,7.52,,
19,14.56,7.11,7.44,,
1,9.87,2.55,7.32,,
2,9.68,2.48,7.2,,
3,9.68,2.6,7.08,,
4,9.5,2.53,6.97,,
5,9.87,3.01,6.86,,
6,9.87,3.12,6.75,,
7,10.25,3.6,6.65,,
8,10.06,3.51,6.55,,
9,10.06,3.6,6.46,,
10,9.87,3.51,6.36,,
11,9.5,3.23,6.27,,
12,9.68,3.5,6.18,,
13,9.68,3.59,6.09,,
14,7.37,1.39,5.98,,
15,12.63,6.7,5.93,,
16,11.5,5.63,5.87,,
17,11.71,5.91,5.81,,
18,15.21,9.42,5.79,,
19,13.36,7.61,5.75,,
20,13.11,7.41,5.7,,
21,12.63,6.97,5.66,,
22,13.87,8.24,5.63,,
23,25.58,19.87,5.71,,
24,16.67,10.96,5.71,,
25,16.07,10.37,5.7,,
26,13.61,7.95,5.66,,
27,12.17,6.55,5.62,,
28,12.4,6.82,5.57,,
29,11.94,6.41,5.52,,
30,15.78,10.26,5.52,,
1,22.22,16.65,5.57,,
2,26.03,20.37,5.66,,
3,17.93,12.25,5.67,,
4,23.02,17.29,5.73,,
5,16.07,10.35,5.72,,
6,21.07,15.31,5.76,,
7,9.87,4.19,5.68,,
8,6.16,0.58,5.58,,
9,5.91,0.44,5.47,,
10,6.03,0.67,5.37,,
11,9.87,4.57,5.3,,
12,6.54,1.33,5.21,,
13,78.95,73.11,5.84,,
14,57.28,51.05,6.23,,
15,19.62,13.38,6.24,,
16,48.68,42.15,6.53,,
17,8.13,1.71,6.42,,
18,6.16,0,6.16,,
19,5.56,0,5.56,,
20,11.5,5.98,5.51,,
21,8.96,3.52,5.44,,
22,19.62,14.15,5.47,,
23,37.95,32.27,5.68,,
24,12.17,6.53,5.63,,
25,22.62,16.93,5.69,,
26,277.92,269.66,8.26,,
27,56.36,47.79,8.57,,
28,44.83,36.07,8.76,,
29,47.89,38.92,8.97,,
30,12.63,3.8,8.83,,
31,8.45,0,8.45,,
1,12.4,4.07,8.32,,
2,82.14,73.25,8.89,,
3,490.12,476.66,13.46,,
4,103.88,89.8,14.08,,
5,80.34,65.88,14.46,,
6,273.89,257.16,16.73,,
7,79.25,62.23,17.02,,
8,51.13,34.11,17.02,,
9,45.58,28.62,16.96,,
10,33.14,16.36,16.79,,
11,39.55,22.87,16.68,,
12,42.66,26.06,16.6,,
13,57.87,41.19,16.68,,
14,54.98,38.25,16.73,,
15,72.75,55.8,16.95,,
16,53,36.03,16.97,,
17,47.11,30.18,16.93,,
18,18.92,2.31,16.62,,
19,34.29,17.83,16.46,,
20,63.09,46.49,16.6,,
21,107.79,90.63,17.17,,
22,54.56,37.37,17.2,,
23,38.59,21.53,17.07,,
24,26.96,10.13,16.83,,
25,16.67,0.18,16.49,,
26,43.33,26.9,16.43,,
27,24.27,8.09,16.18,,
28,52.82,36.6,16.22,,
29,59.15,42.83,16.32,,
30,46.34,30.04,16.3,,
31,30.95,14.83,16.12,,
1,21.83,5.98,15.86,,
2,15.21,0,15.21,,
3,73.1,57.62,15.48,,
4,130.25,113.95,16.3,,
5,65.12,48.66,16.46,,
6,50.93,34.45,16.48,,
7,49.14,32.67,16.47,,
8,322.83,303.66,19.17,,
9,171.53,151.23,20.29,,
10,93.3,72.69,20.61,,
11,71.62,50.92,20.71,,
12,54.56,33.94,20.63,,
13,38.91,18.51,20.4,,
14,47.98,27.71,20.27,,
15,56.74,36.51,20.23,,
16,119.05,98.25,20.8,,
17,120.64,99.27,21.37,,
18,129.66,107.64,22.02,,
19,192.99,169.72,23.27,,
20,227.27,202.45,24.82,,
21,160.59,134.92,25.67,,
22,68.41,42.83,25.58,,
23,53.08,27.74,25.35,,
24,47.62,22.56,25.07,,
25,40.08,15.36,24.72,,
26,46.34,21.9,24.44,,
27,29.45,5.44,24.01,,
28,20.59,0,20.59,,
29,19.26,0,19.26,,
30,15.26,0,15.26,,
1,12.62,0,12.62,,
2,13.87,1.48,12.38,,
3,13.11,0.97,12.15,,
4,29.58,17.5,12.08,,
5,40.9,28.78,12.12,,
6,19.32,7.36,11.95,,
7,10.99,0,10.99,,
8,11.63,0.85,10.78,,
9,12.88,2.3,10.59,,
10,10.65,0.28,10.38,,
11,11.61,1.43,10.18,,
12,10.14,0.15,9.98,,
13,9.01,0,9.01,,
14,8.52,0,8.52,,
15,8.38,0.04,8.35,,
16,8.11,0,8.11,,
17,7.66,0,7.66,,
18,9.26,1.74,7.53,,
19,9.66,2.26,7.4,,
20,10.44,3.16,7.28,,
21,22.61,15.32,7.29,,
22,11.16,3.97,7.18,,
23,11.61,4.53,7.09,,
24,8.13,1.17,6.96,,
25,8.17,1.34,6.83,,
26,28.89,21.98,6.91,,
27,27.91,20.93,6.98,,
28,27.43,20.39,7.05,,
29,27.43,20.32,7.11,,
30,26.03,18.88,7.15,,
31,25.14,17.95,7.19,,
1,26.96,19.72,7.24,,
2,26.96,19.67,7.29,,
3,26.49,19.16,7.34,,
4,26.03,18.66,7.38,,
5,25.58,18.17,7.41,,
6,25.14,17.7,7.44,,
7,24.27,16.82,7.46,,
8,23.85,16.38,7.47,,
9,24.06,16.57,7.49,,
10,27.43,19.9,7.54,,
11,27.43,19.85,7.58,,
12,26.03,18.42,7.61,,
13,30.43,22.74,7.69,,
14,28.89,21.15,7.75,,
15,26.03,18.26,7.77,,
16,24.7,16.92,7.79,,
17,23.85,16.06,7.79,,
18,23.43,15.64,7.79,,
19,23.02,15.24,7.79,,
20,23.02,15.24,7.78,,
21,22.62,14.85,7.77,,
22,22.22,14.46,7.76,,
23,21.83,14.09,7.75,,
24,21.45,13.72,7.73,,
25,21.07,13.36,7.71,,
26,20.7,13.01,7.68,,
27,12.17,4.59,7.58,,
28,19.62,12.07,7.54,,
29,19.27,11.76,7.51,,
30,19.27,11.79,7.48,,
1,19.27,11.82,7.45,,
2,19.27,11.85,7.42,,
3,18.92,11.54,7.38,,
4,18.25,10.91,7.34,,
5,17.6,10.3,7.3,,
6,17.6,10.35,7.26,,
7,17.6,10.39,7.21,,
8,18.58,11.4,7.18,,
9,21.45,14.27,7.18,,
10,23.85,16.65,7.2,,
11,22.62,15.41,7.21,,
12,20.33,13.13,7.2,,
13,18.92,11.75,7.17,,
14,19.27,12.12,7.15,,
15,18.92,11.8,7.13,,
16,18.58,11.49,7.1,,
17,18.25,11.19,7.07,,
18,17.93,10.89,7.03,,
19,17.93,10.92,7,,
20,17.93,10.95,6.97,,
21,17.6,10.67,6.94,,
22,17.6,10.7,6.91,,
23,17.6,10.73,6.87,,
24,17.6,10.76,6.84,,
25,17.44,10.63,6.81,,
26,17.29,10.5,6.78,,
27,17.29,10.54,6.75,,
28,17.29,10.57,6.72,,
29,16.97,10.29,6.69,,
30,16.67,10.01,6.66,,
31,16.37,9.75,6.62,,
1,16.37,9.78,6.58,,
2,16.37,9.82,6.55,,
3,16.07,9.56,6.51,,
4,16.07,9.59,6.48,,
5,16.07,9.62,6.45,,
6,16.07,9.66,6.41,,
7,16.07,9.69,6.38,,
8,16.07,9.72,6.35,,
9,15.78,9.46,6.32,,
10,15.78,9.49,6.29,,
11,15.78,9.52,6.26,,
12,15.78,9.55,6.23,,
13,15.78,9.58,6.2,,
14,15.78,9.61,6.17,,
15,15.78,9.64,6.14,,
16,15.49,9.38,6.11,,
17,15.49,9.41,6.08,,
18,15.21,9.16,6.05,,
19,14.93,8.91,6.02,,
20,14.93,8.94,5.99,,
21,14.93,8.97,5.96,,
22,14.93,9,5.93,,
23,14.93,9.03,5.9,,
24,14.66,8.79,5.87,,
25,14.66,8.82,5.84,,
26,14.66,8.85,5.81,,
27,14.66,8.87,5.78,,
28,14.66,8.9,5.76,,
29,14.66,8.93,5.73,,
30,14.66,8.95,5.71,,
